" ""lexp"" ";" ""perf"" ";" ""label"" ";" ""genre"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435095782484"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Falstaff";"+Op+68/1435095735587/1435095735598"" ";" ""performance of 'Falstaff";" Op 68'"" ";" ""http://data.open.ac.uk/led/music/Falstaff";"+Op+68/1435095735587"" ";;;;;;
" ""http://data.open.ac.uk/led/lexp/1434483934932"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Jesu+meine+Freude+BWV+227/1434483901909/1434483901965"" ";" ""performance of 'Jesu meine Freude BWV 227'"" ";" ""http://data.open.ac.uk/led/music/Jesu+meine+Freude+BWV+227/1434483901909"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1434401354258"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Rhapsody";#NOME?;"+for+piano+and+orchestra/1434401349963/1434401349975"" ";" ""performance of 'Rhapsody"; Op. 1;" for piano and orchestra'"" ";" ""http://data.open.ac.uk/led/music/Rhapsody";#NOME?;"+for+piano+and+orchestra/1434401349963"" ";;;
" ""http://data.open.ac.uk/led/lexp/1435518747421"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/String+Quartet+in+C+minor";#NOME?;"+No.+1/1435518653390/1435518653395"" ";" ""performance of 'String Quartet in C minor"; Op. 51;" No. 1'"" ";" ""http://data.open.ac.uk/led/music/String+Quartet+in+C+minor";#NOME?;"+No.+1/1435518653390"" ";;;
" ""http://data.open.ac.uk/led/lexp/1435518747421"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/String+Quartet+No.+23+in+F+major";"+K.590/1435518686558/1435518686576"" ";" ""performance of 'String Quartet No. 23 in F major";" K.590'"" ";" ""http://data.open.ac.uk/led/music/String+Quartet+No.+23+in+F+major";"+K.590/1435518686558"" ";;;;;;
" ""http://data.open.ac.uk/led/lexp/1435325790866"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Symphony+No.+103+'Drumroll'/1435325692628/1435325692633"" ";" ""performance of 'Symphony No. 103 'Drumroll''"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+103+'Drumroll'/1435325692628"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435097046515"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/unspecified+aria/1435096899392/1435096899422"" ";" ""performance of 'unspecified aria'"" ";" ""http://data.open.ac.uk/led/music/unspecified+aria/1435096899392"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438184816876"" ";" ""http://data.open.ac.uk/led/performance/18ad644e2a4c7e72466fffda2593ddf3/1438184786153"" ";" ""performance of 'unspecified choral music'"" ";" ""http://data.open.ac.uk/led/music/unspecified+choral+music/1438184786147"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438184447043"" ";" ""http://data.open.ac.uk/led/performance/207d616fd0a73a44e4edfec55df39c2b/1438184418189"" ";" ""performance of 'Piano Concerto'"" ";" ""http://data.open.ac.uk/led/music/Corsair+Overture/1438184402679"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438170702712"" ";" ""http://data.open.ac.uk/led/performance/20d5f696116a2e6656aeae0d0e0de2c6/1438170601420"" ";" ""performance of 'Duo from Jeux d'infants";" Op. 22'"" ";" ""http://data.open.ac.uk/led/music/Duo+from+Jeux+d'infants";"+Op.+22/1438170601409"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438108440241"" ";" ""http://data.open.ac.uk/led/performance/311035d626d1c3a9b049e57ee2bf159d/1438108416709"" ";" ""performance of 'Prelude from Parsifal'"" ";" ""http://data.open.ac.uk/led/music/Prelude+from+Parsifal/1438108416691"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438164511592"" ";" ""http://data.open.ac.uk/led/performance/348224346ba6ffd54f8836822a84c4be/1438164469553"" ";" ""performance of 'Pr��lude �� L'apr��s-midi d'un faune'"" ";" ""http://data.open.ac.uk/led/music/Prelude+a+l'apres-midi+d'un+faune/1434402452751"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438171823236"" ";" ""http://data.open.ac.uk/led/performance/40e07f694410f83a4e106fd627122c96/1438171753205"" ";" ""performance of 'La Mer'"" ";" ""http://data.open.ac.uk/led/music/La+Mer/1438163832672"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438185407363"" ";" ""http://data.open.ac.uk/led/performance/4c4e2784e18cbd856ace244d6d767931/1438185381738"" ";" ""performance of 'Piano Concerto No. 3'"" ";" ""http://data.open.ac.uk/led/music/Piano+Concerto+No.+3/1437901060457"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437907204236"" ";" ""http://data.open.ac.uk/led/performance/6d8db7cfb4188c61982fdcfea37502ad/1437907145131"" ";" ""performance of 'Sonata in F major'"" ";" ""http://data.open.ac.uk/led/music/Sonata+in+F+major/1386670901668"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438170702712"" ";" ""http://data.open.ac.uk/led/performance/7a4dca42392427674cc7fd823a2470c6/1438170463552"" ";" ""performance of 'Suite for strings'"" ";" ""http://data.open.ac.uk/led/music/Suite+for+strings/1438170463542"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438267320754"" ";" ""http://data.open.ac.uk/led/performance/7c594d3a7ec957504f46eed5f012eb25/1438267266731"" ";" ""performance of 'Second Rhapsody'"" ";" ""http://data.open.ac.uk/led/music/Second+Rhapsody/1438267266709"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438252953974"" ";" ""http://data.open.ac.uk/led/performance/8fa65f26a7dd238e9c8821b0cfdc2abb/1438252820046"" ";" ""performance of 'Overture di Ballo'"" ";" ""http://data.open.ac.uk/led/music/Overture+di+Ballo/1438252820039"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438170702712"" ";" ""http://data.open.ac.uk/led/performance/928f4684a22d40ba1de8b246b2eebbdf/1438170623538"" ";" ""performance of 'St Paul's Suite";" Op. 28 No. 2'"" ";" ""http://data.open.ac.uk/led/music/St+Paul's+Suite";"+Op.+28+No.+2/1438170623509"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438164831897"" ";" ""http://data.open.ac.uk/led/performance/c993ddc0df0f18cbd0aa15d47c9d50fa/1438164797414"" ";" ""performance of 'Concerto in C'"" ";" ""http://data.open.ac.uk/led/music/Concerto+in+C/1438164797397"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438267320754"" ";" ""http://data.open.ac.uk/led/performance/d367c3c83bf5068032caba4bc9b4733b/1438267238402"" ";" ""performance of 'M��l��e fantasque'"" ";" ""http://data.open.ac.uk/led/music/M%C3%A8l%C3%A9e+fantasque/1438267238394"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438267320754"" ";" ""http://data.open.ac.uk/led/performance/f1580af8324172f853405b46f955bb13/1438267215317"" ";" ""performance of 'Suite from The Black Maskers'"" ";" ""http://data.open.ac.uk/led/music/Suite+from+The+Black+Maskers/1438267215297"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438164230059"" ";" ""http://data.open.ac.uk/led/performance/f2df79f408f680f07d3f414e6cc28098/1438164127627"" ";" ""performance of 'Symphony No. 5 in C minor op.67'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+5+in+C+minor+op.67/1419282377842"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435097046515"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Le+Coq+D'Or+Suite/1435097003215/1435097003223"" ";" ""performance of 'Le Coq D'Or Suite'"" ";" ""http://data.open.ac.uk/led/music/The+Golden+Cockerel/1451772024927"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435010352351"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Petrouchka/1434288971895/1435010302511"" ";" ""performance of 'Petrouchka'"" ";" ""http://data.open.ac.uk/led/music/Petrushka/1434573397617"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1434293854252"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Romeo+and+Juliet+Overture/1434293834305/1434293834316"" ";" ""performance of 'Romeo and Juliet Overture'"" ";" ""http://data.open.ac.uk/led/music/Romeo+and+Juliet+Overture/1434293834305"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1434901706632"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/String+Quartet+No.+11+in+F+minor";"+Op.+95/1434901646933/1434901646939"" ";" ""performance of 'String Quartet No. 11 in F minor";" Op. 95'"" ";" ""http://data.open.ac.uk/led/music/String+Quartet+No.+11+in+F+minor";"+Op.+95/1434901646933"" ";;;;;;
" ""http://data.open.ac.uk/led/lexp/1434484687266"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/String+Quartet+No.+13+in+A+minor";+'Rosamunde';"+D804/1434484684889/1434484684900"" ";" ""performance of 'String Quartet No. 13 in A minor"; 'Rosamunde';" D804'"" ";" ""http://data.open.ac.uk/led/music/String+Quartet+No.+13+in+A+minor";+'Rosamunde';"+D804/1434484684889"" ";;;
" ""http://data.open.ac.uk/led/lexp/1435097046515"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/The+Walk+to+the+Paradise+Garden/1435096877459/1435096877475"" ";" ""performance of 'The Walk to the Paradise Garden'"" ";" ""http://data.open.ac.uk/led/music/The+Walk+to+the+Paradise+Garden/1435096877459"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435325790866"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Viola+Concerto/1435325714802/1435325714814"" ";" ""performance of 'Viola Concerto'"" ";" ""http://data.open.ac.uk/led/music/Viola+Concerto/1435325714802"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438171262039"" ";" ""http://data.open.ac.uk/led/performance/1e925785613cbd1f6a5b3df3d0b1e88c/1438171161295"" ";" ""performance of 'Till Eulenspiegels lustige Streiche";" Op. 28'"" ";" ""http://data.open.ac.uk/led/music/Till+Eulenspiegels+lustige+Streiche";"+Op.+28/1438171161286"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438164230059"" ";" ""http://data.open.ac.uk/led/performance/67275cee4be468042f307e1c46bd4994/1438164181885"" ";" ""performance of 'Die Gesch��pfe des Prometheus";" Op.43'"" ";" ""http://data.open.ac.uk/led/music/Die+Gesch%C3%B6pfe+des+Prometheus";"+Op.43/1438164181879"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438268018407"" ";" ""http://data.open.ac.uk/led/performance/9a812b6567e97e7848e27cfde3f01298/1438267923577"" ";" ""performance of 'Verkl��rte Nacht";" Op. 4'"" ";" ""http://data.open.ac.uk/led/music/Verkl%C3%A4rte+Nacht";"+Op.+4/1438267923565"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438163755120"" ";" ""http://data.open.ac.uk/led/performance/ac949a063cf95c294cb217e2efae9651/1438163693534"" ";" ""performance of 'String Quartet No. 2";" Op. 10'"" ";" ""http://data.open.ac.uk/led/music/String+Quartet+No.+2";"+Op.+10/1438163693521"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437901128354"" ";" ""http://data.open.ac.uk/led/performance/c215370c6777d9dca921049105ab8e8c/1437901092865"" ";" ""performance of 'Otello'"" ";" ""http://data.open.ac.uk/led/music/Otello/1430061598156"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438164230059"" ";" ""http://data.open.ac.uk/led/performance/e89293ad0f4e7d068315ed42a161624b/1438164195269"" ";" ""performance of 'Symphony No 3 'Eroica''"" ";" ""http://data.open.ac.uk/led/music/Symphony+No+3+'Eroica'/1435270484539"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435325790866"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Concert+Suite+No.+1/1435325739826/1435325739833"" ";" ""performance of 'Concert Suite No. 1'"" ";" ""http://data.open.ac.uk/led/music/Concert+Suite+No.+1/1435325739826"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435097046515"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Hansel+und+Gretel+Overture/1435096968181/1435096968188"" ";" ""performance of 'Hansel und Gretel Overture'"" ";" ""http://data.open.ac.uk/led/music/H%C3%A4nsel+und+Gretel+Overture/1434293532644"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435097046515"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Oberon+Overture/1434482194396/1435096829286"" ";" ""performance of 'Oberon Overture'"" ";" ""http://data.open.ac.uk/led/music/Overture+to+Oberon/1429540892567"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1434483934932"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Symphony+No.+9/1396015512813/1434483866693"" ";" ""performance of 'Symphony No. 9'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+9/1396015512813"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435097827990"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Yeoman+of+the+Guard/1399392756633/1435097799231"" ";" ""performance of 'Yeoman of the Guard'"" ";" ""http://data.open.ac.uk/led/music/Yeoman+of+the+Guard/1399392756633"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437906806521"" ";" ""http://data.open.ac.uk/led/performance/223124ece8c6a5b3819a43057e9db878/1437906699326"" ";" ""performance of 'Symphony No. 101 in D Major 'The Clock''"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+101+in+D+Major+'The+Clock'/1435184847515"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438029095523"" ";" ""http://data.open.ac.uk/led/performance/12d773be49f66329714db4050d990c48/1438029056666"" ";" ""performance of 'Les Noces'"" ";" ""http://data.open.ac.uk/led/music/Les+Noces/1438029056660"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438266950654"" ";" ""http://data.open.ac.uk/led/performance/17b6ff01bea026b60f64bc6339117657/1438266794590"" ";" ""performance of ''Polovtsian Dances' from Prince Igor'"" ";" ""http://data.open.ac.uk/led/music/'Polovtsian+Dances'+from+Prince+Igor/1438266794577"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438031113433"" ";" ""http://data.open.ac.uk/led/performance/2913525ac82f60372e3c5d6b44d4c23c/1438031054355"" ";" ""performance of 'Symphony No. 9";" D944'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+9";"+D944/1438031054342"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437902988152"" ";" ""http://data.open.ac.uk/led/performance/30057e7d642dec88da2c7841f8da3b37/1437902915787"" ";" ""performance of ''Barcarolle' from Les contes d'Hoffmann'"" ";" ""http://data.open.ac.uk/led/music/'Barcarolle'+from+Les+contes+d'Hoffmann/1437902915768"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438030152483"" ";" ""http://data.open.ac.uk/led/performance/5f21a8007ff2ad800eb55a2bd31a8309/1438030118518"" ";" ""performance of 'Symphony No. 3'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+3/1438030118499"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438030152483"" ";" ""http://data.open.ac.uk/led/performance/7315bcf9302c752524e71fc13e8e5475/1438030105128"" ";" ""performance of 'Violin Concerto'"" ";" ""http://data.open.ac.uk/led/music/Violin+Concerto/1438030105122"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437902988152"" ";" ""http://data.open.ac.uk/led/performance/85bb8481edbf944797db34c4658e9dc0/1437902962664"" ";" ""performance of 'Le P��re la Victoire'"" ";" ""http://data.open.ac.uk/led/music/Le+P%C3%A8re+la+Victoire/1437902962658"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438028517707"" ";" ""http://data.open.ac.uk/led/performance/94221ccbe9f02ef3ab21cb40a5d6cc92/1438028362197"" ";" ""performance of 'La Patrie";" Op. 19'"" ";" ""http://data.open.ac.uk/led/music/La+Patrie";"+Op.+19/1438028362174"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438271473363"" ";" ""http://data.open.ac.uk/led/performance/9fada10c21a96173afcd609d878e5014/1438271423158"" ";" ""performance of 'Symphony No. 4'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+4/1386678991334"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438252344491"" ";" ""http://data.open.ac.uk/led/performance/a0fe233af17d37962eb1e91b19b07603/1438252294175"" ";" ""performance of 'Missa Solemnis'"" ";" ""http://data.open.ac.uk/led/music/Missa+Solemnis/1401124201661"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438269575133"" ";" ""http://data.open.ac.uk/led/performance/b52a0614debfa3704df36e41ba1d494b/1438269542316"" ";" ""performance of 'Symphony No. 4'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+4/1438269542309"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438266950654"" ";" ""http://data.open.ac.uk/led/performance/ce538f45897812b4475210db99f58527/1438266900089"" ";" ""performance of 'unspecified orchestral music'"" ";" ""http://data.open.ac.uk/led/music/unspecified+orchestral+music/1419183399089"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435010672130"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Haydn+Symphony+No.+104+in+D";+'London';"+Hob:I/i04/1397125662367/1435010636963"" ";" ""performance of 'Haydn Symphony No. 104 in D"; 'London';" Hob:I/i04'"" ";" ""http://data.open.ac.uk/led/music/Haydn+Symphony+No.+104+in+D";+'London';"+Hob:I/i04/1397125662367"" ";;;
" ""http://data.open.ac.uk/led/lexp/1434898938122"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Largo+al+factotum/1434898909920/1434898909933"" ";" ""performance of 'Largo al factotum'"" ";" ""http://data.open.ac.uk/led/music/Largo+al+factotum/1434898909920"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435097453678"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Piano+Concerto+No.+1+in+D+flat";"+Op.+10/1435097408599/1435097408604"" ";" ""performance of 'Piano Concerto No. 1 in D flat";" Op. 10'"" ";" ""http://data.open.ac.uk/led/music/Piano+Concerto+No.+1+in+D+flat";"+Op.+10/1435097408599"" ";;;;;;
" ""http://data.open.ac.uk/led/lexp/1434290889629"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Symphony+No.+1/1434290820913/1434290820925"" ";" ""performance of 'Symphony No. 1'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+1/1434290820913"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435519794770"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Symphony+No.+3/1435519643759/1435519643764"" ";" ""performance of 'Symphony No. 3'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+3/1435519643759"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435522756691"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Symphony+No.+4/1386678991334/1435522724073"" ";" ""performance of 'Symphony No. 4'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+4/1386678991334"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1414586405220"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Two+Psalms/1414586272925/1414586272943"" ";" ""performance of 'Two Psalms'"" ";" ""http://data.open.ac.uk/led/music/Two+Psalms/1414586272925"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437906806521"" ";" ""http://data.open.ac.uk/led/performance/07f11fc11c4ace003059dbd2877244de/1437906759156"" ";" ""performance of 'Capriccio Espagnol";" Op. 34'"" ";" ""http://data.open.ac.uk/led/music/Rimsky-Korsakov+Capriccio+Espagnol";"+Op.+34/1397125921630"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438269575133"" ";" ""http://data.open.ac.uk/led/performance/0b19c3b69ec2475571a05e04d15df55c/1438269520159"" ";" ""performance of 'Italian Symphony'"" ";" ""http://data.open.ac.uk/led/music/Italian+Symphony/1438269520148"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437902988152"" ";" ""http://data.open.ac.uk/led/performance/211039719463569d81e6eaed73e98237/1437902892906"" ";" ""performance of 'Funeral March of a Marionette'"" ";" ""http://data.open.ac.uk/led/music/Funeral+March+of+a+Marionette/1437902892899"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438266950654"" ";" ""http://data.open.ac.uk/led/performance/42e5e9f68daf0051b05c3045a0d1534c/1438266840353"" ";" ""performance of ''Scherzo' from the incidental music to Shakespeare's A Midsummer Night's Dream";" Op. 61'"" ";" ""http://data.open.ac.uk/led/music/'Scherzo'+from+the+incidental+music+to+Shakespeare's+A+Midsummer+Night's+Dream";"+Op.+61/1438266840338"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438031113433"" ";" ""http://data.open.ac.uk/led/performance/54934a352b3a888c30cbb7f23bf59632/1438031082198"" ";" ""performance of 'Don Quixote'"" ";" ""http://data.open.ac.uk/led/music/Don+Quixote";"+Op.+35/1438175383482"" ";;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437906806521"" ";" ""http://data.open.ac.uk/led/performance/7de2d3d554a1981c6dd96e770a2cf82f/1437906723129"" ";" ""performance of 'Phantasm for piano and orchestra'"" ";" ""http://data.open.ac.uk/led/music/Phantasm+for+piano+and+orchestra/1437901371859"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438266950654"" ";" ""http://data.open.ac.uk/led/performance/7f0fad609e2acf70be7aa0b3d6b5215a/1438266819609"" ";" ""performance of 'Overture from The Abduction from the Seraglio";" K384'"" ";" ""http://data.open.ac.uk/led/music/Overture+from+The+Abduction+from+the+Seraglio";"+K384/1438266819603"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438028517707"" ";" ""http://data.open.ac.uk/led/performance/80f76d67ab3bd65ffdb4796cf28c7359/1438028388542"" ";" ""performance of 'Peer Gynt"; Suite No. 1;" Op. 46'"" ";" ""http://data.open.ac.uk/led/music/Peer+Gynt";#NOME?;"+Op.+46/1438028388527"" ";;;;;
" ""http://data.open.ac.uk/led/lexp/1438271473363"" ";" ""http://data.open.ac.uk/led/performance/a1061bd1806d18fc87f7707d9ef5e8ec/1438271433479"" ";" ""performance of 'Trio'"" ";" ""http://data.open.ac.uk/led/music/Trio/1438271433471"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438266950654"" ";" ""http://data.open.ac.uk/led/performance/a78d238c40506bfec1f662c724545912/1438266777322"" ";" ""performance of 'Jeux d'enfants";" Op. 22'"" ";" ""http://data.open.ac.uk/led/music/Jeux+d'enfants";"+Op.+22/1438266777316"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438268387605"" ";" ""http://data.open.ac.uk/led/performance/e22b51e00ff87843df650ce1c9a069f7/1438268320337"" ";" ""performance of 'Symphony in C minor";" Op. 11'"" ";" ""http://data.open.ac.uk/led/music/Symphony+in+C+minor";"+Op.+11/1438268320297"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438268739615"" ";" ""http://data.open.ac.uk/led/performance/e5a8e079d920065a475e7ccd9204ef04/1438268662540"" ";" ""performance of 'Symphony No. 9'"" ";" ""http://data.open.ac.uk/led/music/Symphony+no.+9/1454505600433"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1434290889629"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Egmont+Overture/1434290712885/1434290712913"" ";" ""performance of 'Egmont Overture'"" ";" ""http://data.open.ac.uk/led/music/Egmont+Overture/1434290712885"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1435273007100"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Symphonie+Fantastique/1431102862933/1435272981909"" ";" ""performance of 'Symphonie Fantastique'"" ";" ""http://dbpedia.org/resource/Symphonie_fantastique"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1434484188171"" ";" ""http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Symphony+No.+9+in+E+minor";"+'From+The+New+World'.+Op.+95/1434484185563/1434484185575"" ";" ""performance of 'Symphony No. 9 in E minor";" 'From The New World'. Op. 95'"" ";" ""http://data.open.ac.uk/led/music/Symphony+No.+9+in+E+minor";+'From+the+New+World';"+Op.+95/1438271231660"" ";;;;;
" ""http://data.open.ac.uk/led/lexp/1437902988152"" ";" ""http://data.open.ac.uk/led/performance/1a922a2b6006704aefc902f0fe6f33db/1437902945340"" ";" ""performance of 'Marche Lorraine'"" ";" ""http://data.open.ac.uk/led/music/Marche+Lorraine/1437902945293"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438029955408"" ";" ""http://data.open.ac.uk/led/performance/346f79cbccaeab79bee77302a083bc4b/1438029884446"" ";" ""performance of 'Die Walk��re'"" ";" ""http://data.open.ac.uk/led/music/Die+Walk%C3%BCre/1397749419878"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437906806521"" ";" ""http://data.open.ac.uk/led/performance/410a2ce3652659ef39aa31da481df573/1437906684718"" ";" ""performance of 'Brandenburg Concerto no 3'"" ";" ""http://data.open.ac.uk/led/music/Brandenburg+Concerto+no+3/1423681039894"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438029652850"" ";" ""http://data.open.ac.uk/led/performance/628ae233aa86f93a812fe98f80c741c0/1438029649048"" ";" ""performance of 'Fidelio'"" ";" ""http://data.open.ac.uk/led/music/Fidelio/1435440910037"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437902988152"" ";" ""http://data.open.ac.uk/led/performance/8274a54c028c13f8e719d106e1d214c8/1437902866208"" ";" ""performance of 'Chant sans paroles";" Op. 40 No. 6'"" ";" ""http://data.open.ac.uk/led/music/Chant+sans+paroles";"+Op.+40+No.+6/1437902866170"" ";;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437902988152"" ";" ""http://data.open.ac.uk/led/performance/af78798c8701a408f56417df7aab54f8/1437902826234"" ";" ""performance of 'William Tell Overture'"" ";" ""http://data.open.ac.uk/led/music/Overture+to+'William+Tell'/1400256519408"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1437906574143"" ";" ""http://data.open.ac.uk/led/performance/c63c0fa3c2843d6b4aafb12af8d28a53/1437906531605"" ";" ""performance of 'Three Idylls'"" ";" ""http://data.open.ac.uk/led/music/Three+Idylls/1437906531587"" ";;;;;;;;;
" ""http://data.open.ac.uk/led/lexp/1438029095523"" ";" ""http://data.open.ac.uk/led/performance/ee876fc78242c356a978bee1a06f36c2/1438029040731"" ";" ""performance of 'Mavra'"" ";" ""http://data.open.ac.uk/led/music/Mavra/1438029040724"" ";;;;;;;;;
